Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 140, 1, 1, Topping, 100, 0, 0, 101, 0.0407
Greedy MCTS, 141, 3, 3, Salami, 100, 0, 0, 101, 0.0328
Greedy MCTS, 142, 1, 1, Pizza, 100, 0, 0, 84, 0.0872
Greedy MCTS, 143, 4, 4, Dough, 100, 0, 0, 121, 0.0891
Greedy MCTS, 144, 5, 5, Size, 100, 0, 0, 121, 0.0733
Greedy MCTS, 145, 6, 6, Normal, 100, 0, 0, 121, 0.0639
Greedy MCTS, 146, 3, 3, Sicilian, 100, 0, 0, 121, 0.0532
Greedy MCTS, 147, 1, 1, Topping, 100, 0, 0, 121, 0.0441
Greedy MCTS, 148, 3, 3, Salami, 100, 0, 0, 121, 0.0362
Greedy MCTS, 149, 1, 1, Pizza, 100, 0, 0, 52, 0.0787
Greedy MCTS, 150, 4, 4, Size, 100, 0, 0, 93, 0.065
Greedy MCTS, 151, 5, 5, Normal, 100, 0, 0, 104, 0.0691
Greedy MCTS, 152, 2, 2, Dough, 100, 0, 0, 104, 0.0586
Greedy MCTS, 153, 3, 3, Topping, 100, 0, 0, 104, 0.0513
Greedy MCTS, 154, 5, 5, Sicilian, 100, 0, 0, 104, 0.0431
Greedy MCTS, 155, 3, 3, Ham, 100, 0, 0, 104, 0.032
Greedy MCTS, 156, 1, 1, Pizza, 100, 0, 0, 88, 0.0923
Greedy MCTS, 157, 4, 4, Size, 100, 0, 0, 109, 0.0828
Greedy MCTS, 158, 5, 5, Dough, 100, 0, 0, 114, 0.0739
Greedy MCTS, 159, 6, 6, Normal, 100, 0, 0, 114, 0.0657
Greedy MCTS, 160, 3, 3, Neapolitan, 100, 0, 0, 114, 0.0519
Greedy MCTS, 161, 1, 1, Topping, 100, 0, 0, 114, 0.0423
Greedy MCTS, 162, 3, 3, Salami, 100, 0, 0, 114, 0.0353
Greedy MCTS, 163, 1, 1, Pizza, 100, 0, 0, 91, 0.0977
Greedy MCTS, 164, 4, 4, Size, 100, 0, 0, 148, 0.0997
Greedy MCTS, 165, 5, 5, Dough, 100, 0, 0, 164, 0.0973
Greedy MCTS, 166, 6, 6, Normal, 100, 0, 0, 164, 0.0887
Greedy MCTS, 167, 3, 3, Neapolitan, 100, 0, 0, 164, 0.0763
Greedy MCTS, 168, 1, 1, Topping, 100, 0, 0, 164, 0.0598
Greedy MCTS, 169, 3, 3, Ham, 100, 0, 0, 164, 0.0482
Greedy MCTS, 170, 1, 1, Pizza, 100, 0, 0, 80, 0.0804
Greedy MCTS, 171, 4, 4, Size, 100, 0, 0, 101, 0.0795
Greedy MCTS, 172, 5, 5, Normal, 100, 0, 0, 101, 0.0634
Greedy MCTS, 173, 2, 2, Dough, 100, 0, 0, 101, 0.0549
Greedy MCTS, 174, 3, 3, Sicilian, 100, 0, 0, 101, 0.0478
Greedy MCTS, 175, 1, 1, Topping, 100, 0, 0, 101, 0.0382
Greedy MCTS, 176, 3, 3, Mozzarella, 100, 0, 0, 101, 0.0316
Greedy MCTS, 177, 1, 1, Pizza, 100, 0, 0, 91, 0.0909
Greedy MCTS, 178, 4, 4, Dough, 100, 0, 0, 137, 0.098
Greedy MCTS, 179, 5, 5, Size, 100, 0, 0, 141, 0.0839
Greedy MCTS, 180, 6, 6, Sicilian, 100, 0, 0, 142, 0.0738
Greedy MCTS, 181, 4, 4, Normal, 100, 0, 0, 142, 0.063
Greedy MCTS, 182, 1, 1, Topping, 100, 0, 0, 142, 0.051
Greedy MCTS, 183, 3, 3, Mozzarella, 100, 0, 0, 142, 0.0407
Greedy MCTS, 184, 1, 1, Pizza, 100, 0, 0, 82, 0.0798
Greedy MCTS, 185, 4, 4, Size, 100, 0, 0, 108, 0.0814
Greedy MCTS, 186, 5, 5, Dough, 100, 0, 0, 150, 0.1016
Greedy MCTS, 187, 6, 6, Normal, 100, 0, 0, 154, 0.0782
Greedy MCTS, 188, 3, 3, Sicilian, 100, 0, 0, 154, 0.064
Greedy MCTS, 189, 1, 1, Topping, 100, 0, 0, 154, 0.05
Greedy MCTS, 190, 3, 3, Mozzarella, 100, 0, 0, 154, 0.0406
Greedy MCTS, 191, 1, 1, Pizza, 100, 0, 0, 78, 0.094
Greedy MCTS, 192, 4, 4, Dough, 100, 0, 0, 128, 0.0875
Greedy MCTS, 193, 5, 5, Size, 100, 0, 0, 138, 0.0843
Greedy MCTS, 194, 6, 6, Normal, 100, 0, 0, 144, 0.0749
Greedy MCTS, 195, 3, 3, Sicilian, 100, 0, 0, 144, 0.0607
Greedy MCTS, 196, 1, 1, Topping, 100, 0, 0, 144, 0.0492
Greedy MCTS, 197, 3, 3, Mozzarella, 100, 0, 0, 144, 0.0408
Greedy MCTS, 198, 1, 1, Pizza, 100, 0, 0, 90, 0.0925
Greedy MCTS, 199, 4, 4, Dough, 100, 0, 0, 120, 0.0872
Greedy MCTS, 200, 5, 5, Size, 100, 0, 0, 140, 0.0882
Greedy MCTS, 201, 6, 6, Normal, 100, 0, 0, 140, 0.0721
Greedy MCTS, 202, 3, 3, Sicilian, 100, 0, 0, 140, 0.0611
Greedy MCTS, 203, 1, 1, Topping, 100, 0, 0, 140, 0.0516
Greedy MCTS, 204, 3, 3, Ham, 100, 0, 0, 140, 0.0405
Greedy MCTS, 205, 1, 1, Pizza, 100, 0, 0, 91, 0.0875
Greedy MCTS, 206, 4, 4, Dough, 100, 0, 0, 114, 0.09
Greedy MCTS, 207, 5, 5, Size, 100, 0, 0, 120, 0.0759
Greedy MCTS, 208, 6, 6, Normal, 100, 0, 0, 121, 0.0638
Greedy MCTS, 209, 3, 3, Sicilian, 100, 0, 0, 121, 0.0537
Greedy MCTS, 210, 1, 1, Topping, 100, 0, 0, 121, 0.043
Greedy MCTS, 211, 3, 3, Salami, 100, 0, 0, 121, 0.0357
