Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 170, 13, 13, DE, 100, 0, 0, 606, 0.5699
Greedy MCTS, 171, 11, 11, Map, 100, 0, 0, 707, 0.6321
Greedy MCTS, 172, 13, 13, explodieren, 100, 0, 0, 808, 0.6691
Greedy MCTS, 173, 12, 12, Platform, 100, 0, 0, 909, 0.7318
Greedy MCTS, 174, 13, 13, M_600, 100, 0, 0, 1010, 0.7094
Greedy MCTS, 175, 10, 10, Sound_fuer_pc, 100, 0, 0, 1111, 0.7154
Greedy MCTS, 176, 8, 8, Tanks, 100, 0, 0, 1212, 0.7056
Greedy MCTS, 177, 10, 10, China_Type99, 100, 0, 0, 1313, 0.6775
Greedy MCTS, 178, 9, 9, Easy, 100, 0, 0, 1414, 0.6551
Greedy MCTS, 179, 7, 7, Handy, 100, 0, 0, 1515, 0.6033
Greedy MCTS, 180, 1, 1, TankWar, 100, 0, 0, 101, 0.6621
Greedy MCTS, 181, 9, 9, Soundeffekt, 100, 0, 0, 202, 0.6811
Greedy MCTS, 182, 10, 10, Sound_fuer_pc, 100, 0, 0, 303, 0.6182
Greedy MCTS, 183, 8, 8, Platform, 100, 0, 0, 404, 0.6148
Greedy MCTS, 184, 9, 9, Record, 100, 0, 0, 505, 0.5442
Greedy MCTS, 185, 10, 10, PC, 100, 0, 0, 606, 0.6214
Greedy MCTS, 186, 8, 8, AI, 100, 0, 0, 707, 0.6345
Greedy MCTS, 187, 9, 9, explodieren, 100, 0, 0, 808, 0.7003
Greedy MCTS, 188, 8, 8, Re_fuer_Handy, 100, 0, 0, 909, 0.7572
Greedy MCTS, 189, 6, 6, GUI, 100, 0, 0, 1010, 0.7957
Greedy MCTS, 190, 7, 7, Hard, 100, 0, 0, 1111, 0.8044
Greedy MCTS, 191, 5, 5, Language, 100, 0, 0, 1212, 0.805
Greedy MCTS, 192, 6, 6, DE, 100, 0, 0, 1313, 0.8118
Greedy MCTS, 193, 4, 4, Map, 100, 0, 0, 1414, 0.8034
Greedy MCTS, 194, 6, 6, Tanks, 100, 0, 0, 1515, 0.7789
Greedy MCTS, 195, 8, 8, M_240, 100, 0, 0, 1616, 0.753
Greedy MCTS, 196, 5, 5, USA_M1Abrams, 100, 0, 0, 1717, 0.6516
Greedy MCTS, 197, 1, 1, TankWar, 100, 0, 0, 101, 0.6168
Greedy MCTS, 198, 9, 9, Language, 100, 0, 0, 202, 0.5902
Greedy MCTS, 199, 10, 10, Record, 100, 0, 0, 303, 0.5808
Greedy MCTS, 200, 11, 11, Re_fuer_PC, 100, 0, 0, 404, 0.4688
Greedy MCTS, 201, 9, 9, Platform, 100, 0, 0, 505, 0.514
Greedy MCTS, 202, 10, 10, explodieren, 100, 0, 0, 606, 0.5846
Greedy MCTS, 203, 9, 9, PC, 100, 0, 0, 707, 0.5703
Greedy MCTS, 204, 7, 7, GUI, 100, 0, 0, 808, 0.628
Greedy MCTS, 205, 8, 8, AI, 100, 0, 0, 909, 0.6596
Greedy MCTS, 206, 9, 9, Map, 100, 0, 0, 1010, 0.6935
Greedy MCTS, 207, 11, 11, EN, 100, 0, 0, 1111, 0.6663
Greedy MCTS, 208, 9, 9, Tanks, 100, 0, 0, 1212, 0.6285
Greedy MCTS, 209, 11, 11, Easy, 100, 0, 0, 1313, 0.6208
Greedy MCTS, 210, 9, 9, Germany_Leopard, 100, 0, 0, 1414, 0.5895
Greedy MCTS, 211, 8, 8, Soundeffekt, 100, 0, 0, 1515, 0.5612
Greedy MCTS, 212, 9, 9, Sound_fuer_pc, 100, 0, 0, 1616, 0.565
Greedy MCTS, 213, 7, 7, M_780, 100, 0, 0, 1717, 0.5524
Greedy MCTS, 214, 1, 1, TankWar, 100, 0, 0, 101, 0.6171
Greedy MCTS, 215, 9, 9, Platform, 100, 0, 0, 202, 0.5381
Greedy MCTS, 216, 10, 10, Language, 100, 0, 0, 303, 0.4023
Greedy MCTS, 217, 11, 11, DE, 100, 0, 0, 404, 0.4412
Greedy MCTS, 218, 9, 9, Tanks, 100, 0, 0, 505, 0.4615
Greedy MCTS, 219, 11, 11, GUI, 100, 0, 0, 606, 0.5009
Greedy MCTS, 220, 12, 12, AI, 100, 0, 0, 707, 0.5377
Greedy MCTS, 221, 13, 13, Easy, 100, 0, 0, 808, 0.5594
Greedy MCTS, 222, 11, 11, Map, 100, 0, 0, 909, 0.5316
Greedy MCTS, 223, 13, 13, PC, 100, 0, 0, 1010, 0.5166
Greedy MCTS, 224, 11, 11, Germany_Leopard, 100, 0, 0, 1111, 0.4991
Greedy MCTS, 225, 10, 10, M_780, 100, 0, 0, 1212, 0.4287
Greedy MCTS, 226, 1, 1, TankWar, 100, 0, 0, 101, 0.6549
Greedy MCTS, 227, 9, 9, explodieren, 100, 0, 0, 202, 0.6234
Greedy MCTS, 228, 8, 8, Record, 100, 0, 0, 303, 0.625
Greedy MCTS, 229, 9, 9, Language, 100, 0, 0, 404, 0.589
Greedy MCTS, 230, 10, 10, Tanks, 100, 0, 0, 505, 0.5723
Greedy MCTS, 231, 12, 12, AI, 100, 0, 0, 606, 0.5692
Greedy MCTS, 232, 13, 13, China_Type99, 100, 0, 0, 707, 0.6382
Greedy MCTS, 233, 12, 12, Platform, 100, 0, 0, 808, 0.7019
Greedy MCTS, 234, 13, 13, Germany_Leopard, 100, 0, 0, 909, 0.7291
Greedy MCTS, 235, 12, 12, GUI, 100, 0, 0, 1010, 0.7385
Greedy MCTS, 236, 13, 13, Map, 100, 0, 0, 1111, 0.7481
Greedy MCTS, 237, 15, 15, Re_fuer_Handy, 100, 0, 0, 1212, 0.727
Greedy MCTS, 238, 13, 13, Easy, 100, 0, 0, 1313, 0.7291
Greedy MCTS, 239, 11, 11, Handy, 100, 0, 0, 1414, 0.6891
Greedy MCTS, 240, 9, 9, DE, 100, 0, 0, 1515, 0.6444
Greedy MCTS, 241, 7, 7, M_240, 100, 0, 0, 1616, 0.627
Greedy MCTS, 242, 1, 1, TankWar, 100, 0, 0, 101, 0.608
Greedy MCTS, 243, 9, 9, explodieren, 100, 0, 0, 202, 0.5875
Greedy MCTS, 244, 8, 8, AI, 100, 0, 0, 303, 0.485
Greedy MCTS, 245, 9, 9, Language, 100, 0, 0, 404, 0.441
Greedy MCTS, 246, 10, 10, Platform, 100, 0, 0, 505, 0.4858
Greedy MCTS, 247, 11, 11, GUI, 100, 0, 0, 606, 0.5327
Greedy MCTS, 248, 12, 12, PC, 100, 0, 0, 707, 0.5716
Greedy MCTS, 249, 10, 10, Map, 100, 0, 0, 808, 0.5776
Greedy MCTS, 250, 12, 12, Tanks, 100, 0, 0, 909, 0.5592
Greedy MCTS, 251, 14, 14, M_780, 100, 0, 0, 1010, 0.5618
Greedy MCTS, 252, 11, 11, Hard, 100, 0, 0, 1111, 0.5693
Greedy MCTS, 253, 9, 9, DE, 100, 0, 0, 1212, 0.5288
Greedy MCTS, 254, 7, 7, USA_M1Abrams, 100, 0, 0, 1313, 0.4715
Greedy MCTS, 255, 1, 1, TankWar, 100, 0, 0, 101, 0.5992
Greedy MCTS, 256, 9, 9, Language, 100, 0, 0, 202, 0.5462
Greedy MCTS, 257, 10, 10, EN, 100, 0, 0, 303, 0.4174
Greedy MCTS, 258, 8, 8, Platform, 100, 0, 0, 404, 0.463
Greedy MCTS, 259, 9, 9, Record, 100, 0, 0, 505, 0.4875
Greedy MCTS, 260, 10, 10, AI, 100, 0, 0, 606, 0.5317
Greedy MCTS, 261, 11, 11, Hard, 100, 0, 0, 707, 0.5874
Greedy MCTS, 262, 9, 9, Re_fuer_PC, 100, 0, 0, 808, 0.6128
Greedy MCTS, 263, 7, 7, GUI, 100, 0, 0, 909, 0.6292
Greedy MCTS, 264, 8, 8, Map, 100, 0, 0, 1010, 0.629
Greedy MCTS, 265, 10, 10, Handy, 100, 0, 0, 1111, 0.6204
Greedy MCTS, 266, 8, 8, Tanks, 100, 0, 0, 1212, 0.5741
Greedy MCTS, 267, 10, 10, Germany_Leopard, 100, 0, 0, 1313, 0.5667
Greedy MCTS, 268, 9, 9, M_780, 100, 0, 0, 1414, 0.5551
Greedy MCTS, 269, 1, 1, TankWar, 100, 0, 0, 101, 0.6538
Greedy MCTS, 270, 9, 9, Tanks, 100, 0, 0, 202, 0.6189
Greedy MCTS, 271, 11, 11, AI, 100, 0, 0, 303, 0.6005
Greedy MCTS, 272, 12, 12, Record, 100, 0, 0, 404, 0.561
Greedy MCTS, 273, 13, 13, Language, 100, 0, 0, 505, 0.5455
Greedy MCTS, 274, 14, 14, explodieren, 100, 0, 0, 606, 0.5734
Greedy MCTS, 275, 13, 13, Platform, 100, 0, 0, 707, 0.6285
Greedy MCTS, 276, 14, 14, GUI, 100, 0, 0, 808, 0.6701
Greedy MCTS, 277, 15, 15, Germany_Leopard, 100, 0, 0, 909, 0.7235
Greedy MCTS, 278, 14, 14, Map, 100, 0, 0, 1010, 0.7124
Greedy MCTS, 279, 16, 16, DE, 100, 0, 0, 1111, 0.7221
Greedy MCTS, 280, 14, 14, Hard, 100, 0, 0, 1212, 0.7209
Greedy MCTS, 281, 12, 12, PC, 100, 0, 0, 1313, 0.6726
Greedy MCTS, 282, 10, 10, USA_M1Abrams, 100, 0, 0, 1414, 0.6037
Greedy MCTS, 283, 9, 9, Re_fuer_Handy, 100, 0, 0, 1515, 0.5141
Greedy MCTS, 284, 7, 7, M_600, 100, 0, 0, 1616, 0.4997
Greedy MCTS, 285, 1, 1, TankWar, 100, 0, 0, 101, 0.6467
Greedy MCTS, 286, 9, 9, Platform, 100, 0, 0, 202, 0.6188
Greedy MCTS, 287, 10, 10, Language, 100, 0, 0, 303, 0.5779
Greedy MCTS, 288, 11, 11, Soundeffekt, 100, 0, 0, 404, 0.5459
Greedy MCTS, 289, 12, 12, AI, 100, 0, 0, 505, 0.493
Greedy MCTS, 290, 13, 13, GUI, 100, 0, 0, 606, 0.5633
Greedy MCTS, 291, 14, 14, EN, 100, 0, 0, 707, 0.6065
Greedy MCTS, 292, 12, 12, Map, 100, 0, 0, 808, 0.6273
Greedy MCTS, 293, 14, 14, Handy, 100, 0, 0, 909, 0.6614
Greedy MCTS, 294, 12, 12, Tanks, 100, 0, 0, 1010, 0.6669
Greedy MCTS, 295, 14, 14, Hard, 100, 0, 0, 1111, 0.6163
Greedy MCTS, 296, 12, 12, explodieren, 100, 0, 0, 1212, 0.5677
Greedy MCTS, 297, 11, 11, M_600, 100, 0, 0, 1313, 0.5978
Greedy MCTS, 298, 8, 8, Sound_fuer_Handy, 100, 0, 0, 1414, 0.567
Greedy MCTS, 299, 6, 6, Germany_Leopard, 100, 0, 0, 1515, 0.5837
Greedy MCTS, 300, 1, 1, TankWar, 100, 0, 0, 101, 0.6175
Greedy MCTS, 301, 9, 9, AI, 100, 0, 0, 202, 0.6371
Greedy MCTS, 302, 10, 10, Hard, 100, 0, 0, 303, 0.6027
Greedy MCTS, 303, 8, 8, Record, 100, 0, 0, 404, 0.6019
Greedy MCTS, 304, 9, 9, Platform, 100, 0, 0, 505, 0.5206
Greedy MCTS, 305, 10, 10, Language, 100, 0, 0, 606, 0.5736
Greedy MCTS, 306, 11, 11, Soundeffekt, 100, 0, 0, 707, 0.6387
Greedy MCTS, 307, 12, 12, Re_fuer_PC, 100, 0, 0, 808, 0.6734
Greedy MCTS, 308, 10, 10, Sound_fuer_Handy, 100, 0, 0, 909, 0.7005
Greedy MCTS, 309, 8, 8, DE, 100, 0, 0, 1010, 0.6708
Greedy MCTS, 310, 6, 6, GUI, 100, 0, 0, 1111, 0.6538
Greedy MCTS, 311, 7, 7, Tanks, 100, 0, 0, 1212, 0.6806
Greedy MCTS, 312, 9, 9, Map, 100, 0, 0, 1313, 0.6449
Greedy MCTS, 313, 11, 11, M_600, 100, 0, 0, 1414, 0.6611
Greedy MCTS, 314, 8, 8, PC, 100, 0, 0, 1515, 0.6029
Greedy MCTS, 315, 6, 6, China_Type99, 100, 0, 0, 1616, 0.5592
Greedy MCTS, 316, 1, 1, TankWar, 100, 0, 0, 101, 0.6098
Greedy MCTS, 317, 9, 9, Language, 100, 0, 0, 202, 0.5395
Greedy MCTS, 318, 10, 10, DE, 100, 0, 0, 303, 0.4774
Greedy MCTS, 319, 8, 8, Record, 100, 0, 0, 404, 0.4425
Greedy MCTS, 320, 9, 9, Re_fuer_PC, 100, 0, 0, 505, 0.5106
Greedy MCTS, 321, 7, 7, Platform, 100, 0, 0, 606, 0.5589
Greedy MCTS, 322, 8, 8, Tanks, 100, 0, 0, 707, 0.6048
Greedy MCTS, 323, 10, 10, AI, 100, 0, 0, 808, 0.6185
Greedy MCTS, 324, 11, 11, GUI, 100, 0, 0, 909, 0.6558
Greedy MCTS, 325, 12, 12, Hard, 100, 0, 0, 1010, 0.5495
Greedy MCTS, 326, 10, 10, Map, 100, 0, 0, 1111, 0.528
Greedy MCTS, 327, 12, 12, PC, 100, 0, 0, 1212, 0.5549
Greedy MCTS, 328, 10, 10, M_780, 100, 0, 0, 1313, 0.5142
Greedy MCTS, 329, 7, 7, China_Type99, 100, 0, 0, 1414, 0.4797
Greedy MCTS, 330, 1, 1, TankWar, 100, 0, 0, 101, 0.6825
Greedy MCTS, 331, 9, 9, Platform, 100, 0, 0, 202, 0.6048
Greedy MCTS, 332, 10, 10, Soundeffekt, 100, 0, 0, 303, 0.6019
Greedy MCTS, 333, 11, 11, Language, 100, 0, 0, 404, 0.5131
Greedy MCTS, 334, 12, 12, Record, 100, 0, 0, 505, 0.5489
Greedy MCTS, 335, 13, 13, EN, 100, 0, 0, 606, 0.6069
Greedy MCTS, 336, 11, 11, Re_fuer_PC, 100, 0, 0, 707, 0.6723
Greedy MCTS, 337, 9, 9, Sound_fuer_pc, 100, 0, 0, 808, 0.72
Greedy MCTS, 338, 7, 7, Handy, 100, 0, 0, 909, 0.7711
