Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 132, 2, 2, Dough, 100, 0, 0, 123, 0.0692
Greedy MCTS, 133, 3, 3, Sicilian, 100, 0, 0, 123, 0.0607
Greedy MCTS, 134, 1, 1, Topping, 100, 0, 0, 123, 0.0489
Greedy MCTS, 135, 3, 3, Ham, 100, 0, 0, 123, 0.0398
Greedy MCTS, 136, 1, 1, Pizza, 100, 0, 0, 71, 0.0724
Greedy MCTS, 137, 4, 4, Dough, 100, 0, 0, 113, 0.0756
Greedy MCTS, 138, 5, 5, Neapolitan, 100, 0, 0, 114, 0.0757
Greedy MCTS, 139, 3, 3, Size, 100, 0, 0, 114, 0.0647
Greedy MCTS, 140, 4, 4, Normal, 100, 0, 0, 114, 0.0558
Greedy MCTS, 141, 1, 1, Topping, 100, 0, 0, 114, 0.045
Greedy MCTS, 142, 3, 3, Salami, 100, 0, 0, 114, 0.0368
Greedy MCTS, 143, 1, 1, Pizza, 100, 0, 0, 62, 0.0721
Greedy MCTS, 144, 4, 4, Topping, 100, 0, 0, 135, 0.0921
Greedy MCTS, 145, 6, 6, Size, 100, 0, 0, 140, 0.0911
Greedy MCTS, 146, 7, 7, Dough, 100, 0, 0, 141, 0.0792
Greedy MCTS, 147, 8, 8, Normal, 100, 0, 0, 141, 0.0704
Greedy MCTS, 148, 5, 5, Mozzarella, 100, 0, 0, 141, 0.0561
Greedy MCTS, 149, 4, 4, Sicilian, 100, 0, 0, 141, 0.0452
Greedy MCTS, 150, 1, 1, Pizza, 100, 0, 0, 80, 0.0673
Greedy MCTS, 151, 4, 4, Size, 100, 0, 0, 127, 0.0897
Greedy MCTS, 152, 5, 5, Normal, 100, 0, 0, 133, 0.0834
Greedy MCTS, 153, 2, 2, Dough, 100, 0, 0, 133, 0.0706
Greedy MCTS, 154, 3, 3, Topping, 100, 0, 0, 133, 0.0608
Greedy MCTS, 155, 5, 5, Neapolitan, 100, 0, 0, 133, 0.054
Greedy MCTS, 156, 3, 3, Ham, 100, 0, 0, 133, 0.0414
Greedy MCTS, 157, 1, 1, Pizza, 100, 0, 0, 68, 0.0697
Greedy MCTS, 158, 4, 4, Dough, 100, 0, 0, 148, 0.0922
Greedy MCTS, 159, 5, 5, Neapolitan, 100, 0, 0, 169, 0.1005
