Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 158, 14, 14, Calendar, 100, 0, 0, 202, 0.9425
Greedy MCTS, 159, 13, 13, OS, 100, 0, 0, 303, 0.9035
Greedy MCTS, 160, 16, 16, MediaSelection, 100, 0, 0, 404, 0.8976
Greedy MCTS, 161, 18, 18, ScreenSize, 100, 0, 0, 505, 0.8663
Greedy MCTS, 162, 20, 20, Symbia, 100, 0, 0, 606, 0.838
Greedy MCTS, 163, 16, 16, CallManager, 100, 0, 0, 707, 0.7954
Greedy MCTS, 164, 15, 15, Speakerphone, 100, 0, 0, 808, 0.7083
Greedy MCTS, 165, 14, 14, Radio, 100, 0, 0, 909, 0.7342
Greedy MCTS, 166, 13, 13, Screen2, 100, 0, 0, 1010, 0.7789
Greedy MCTS, 167, 10, 10, Video, 100, 0, 0, 1111, 0.7308
Greedy MCTS, 168, 9, 9, Language, 100, 0, 0, 1212, 0.8135
Greedy MCTS, 169, 11, 11, Portuguese, 100, 0, 0, 1313, 0.8014
Greedy MCTS, 170, 10, 10, English, 100, 0, 0, 1414, 0.7661
Greedy MCTS, 171, 9, 9, MediaManagement, 100, 0, 0, 1515, 0.7229
Greedy MCTS, 172, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9284
Greedy MCTS, 173, 14, 14, OS, 100, 0, 0, 202, 0.9302
Greedy MCTS, 174, 17, 17, MediaSelection, 100, 0, 0, 303, 0.9174
Greedy MCTS, 175, 19, 19, CallManager, 100, 0, 0, 404, 0.9022
Greedy MCTS, 176, 18, 18, Symbia, 100, 0, 0, 505, 0.8876
Greedy MCTS, 177, 14, 14, ScreenSize, 100, 0, 0, 606, 0.85
Greedy MCTS, 178, 16, 16, Calendar, 100, 0, 0, 707, 0.8565
Greedy MCTS, 179, 15, 15, Video, 100, 0, 0, 808, 0.8542
Greedy MCTS, 180, 14, 14, Screen3, 100, 0, 0, 909, 0.8223
Greedy MCTS, 181, 11, 11, TVDigital, 100, 0, 0, 1010, 0.8236
Greedy MCTS, 182, 10, 10, Photo, 100, 0, 0, 1111, 0.7668
Greedy MCTS, 183, 9, 9, Speakerphone, 100, 0, 0, 1212, 0.8036
Greedy MCTS, 184, 8, 8, Radio, 100, 0, 0, 1313, 0.8681
Greedy MCTS, 185, 7, 7, GPS, 100, 0, 0, 1414, 0.8745
Greedy MCTS, 186, 6, 6, Language, 100, 0, 0, 1515, 0.8651
Greedy MCTS, 187, 8, 8, English, 100, 0, 0, 1616, 0.8872
Greedy MCTS, 188, 7, 7, MediaManagement, 100, 0, 0, 1717, 0.8287
Greedy MCTS, 189, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9441
Greedy MCTS, 190, 14, 14, Calendar, 100, 0, 0, 202, 0.9576
Greedy MCTS, 191, 13, 13, ResolutionCamera, 100, 0, 0, 303, 0.9062
Greedy MCTS, 192, 14, 14, ScreenSize, 100, 0, 0, 404, 0.8586
Greedy MCTS, 193, 16, 16, MediaSelection, 100, 0, 0, 505, 0.8296
Greedy MCTS, 194, 18, 18, Speakerphone, 100, 0, 0, 606, 0.8752
Greedy MCTS, 195, 17, 17, TouchScreen, 100, 0, 0, 707, 0.8619
Greedy MCTS, 196, 16, 16, CallManager, 100, 0, 0, 808, 0.8065
Greedy MCTS, 197, 15, 15, Photo, 100, 0, 0, 909, 0.8153
Greedy MCTS, 198, 14, 14, Radio, 100, 0, 0, 1010, 0.8786
Greedy MCTS, 199, 13, 13, Resolution3MP, 100, 0, 0, 1111, 0.8741
Greedy MCTS, 200, 11, 11, Language, 100, 0, 0, 1212, 0.9004
Greedy MCTS, 201, 13, 13, OS, 100, 0, 0, 1313, 0.9118
Greedy MCTS, 202, 16, 16, Video, 100, 0, 0, 1414, 0.8264
Greedy MCTS, 203, 15, 15, WindowsMobile, 100, 0, 0, 1515, 0.7454
Greedy MCTS, 204, 11, 11, MediaManagement, 100, 0, 0, 1616, 0.8037
Greedy MCTS, 205, 13, 13, English, 100, 0, 0, 1717, 0.6023
Greedy MCTS, 206, 12, 12, Screen1, 100, 0, 0, 1818, 0.5771
Greedy MCTS, 207, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9476
Greedy MCTS, 208, 14, 14, OS, 100, 0, 0, 202, 0.9527
Greedy MCTS, 209, 17, 17, MediaSelection, 100, 0, 0, 303, 0.9294
Greedy MCTS, 210, 19, 19, Symbia, 100, 0, 0, 404, 0.9714
Greedy MCTS, 211, 15, 15, TouchScreen, 100, 0, 0, 505, 0.8891
Greedy MCTS, 212, 14, 14, Calendar, 100, 0, 0, 606, 0.8652
Greedy MCTS, 213, 13, 13, ScreenSize, 100, 0, 0, 707, 0.8341
Greedy MCTS, 214, 15, 15, Screen1, 100, 0, 0, 808, 0.8624
Greedy MCTS, 215, 12, 12, Speakerphone, 100, 0, 0, 909, 0.8468
Greedy MCTS, 216, 11, 11, Music, 100, 0, 0, 1010, 0.794
Greedy MCTS, 217, 11, 11, Video, 100, 0, 0, 1111, 0.8562
Greedy MCTS, 218, 10, 10, Language, 100, 0, 0, 1212, 0.9691
Greedy MCTS, 219, 12, 12, TVDigital, 100, 0, 0, 1313, 0.9199
Greedy MCTS, 220, 11, 11, Radio, 100, 0, 0, 1414, 0.8903
Greedy MCTS, 221, 10, 10, MusicPlayer, 100, 0, 0, 1515, 0.9402
Greedy MCTS, 222, 9, 9, CallManager, 100, 0, 0, 1616, 0.9082
Greedy MCTS, 223, 8, 8, Spanish, 100, 0, 0, 1717, 0.9062
Greedy MCTS, 224, 7, 7, GPS, 100, 0, 0, 1818, 0.852
Greedy MCTS, 225, 6, 6, Photo, 100, 0, 0, 1919, 0.8084
Greedy MCTS, 226, 5, 5, English, 100, 0, 0, 2020, 0.8754
Greedy MCTS, 227, 4, 4, Connectivity, 100, 0, 0, 2121, 0.8486
Greedy MCTS, 228, 5, 5, Bluetooth, 100, 0, 0, 2222, 0.8923
Greedy MCTS, 229, 4, 4, MediaManagement, 100, 0, 0, 2323, 0.9013
Greedy MCTS, 230, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9657
Greedy MCTS, 231, 14, 14, OS, 100, 0, 0, 202, 0.9462
Greedy MCTS, 232, 17, 17, MediaSelection, 100, 0, 0, 303, 0.9715
Greedy MCTS, 233, 19, 19, Radio, 100, 0, 0, 404, 0.9185
Greedy MCTS, 234, 18, 18, Speakerphone, 100, 0, 0, 505, 0.8676
Greedy MCTS, 235, 17, 17, Androide, 100, 0, 0, 606, 0.8582
Greedy MCTS, 236, 13, 13, Language, 100, 0, 0, 707, 0.8579
Greedy MCTS, 237, 15, 15, Video, 100, 0, 0, 808, 0.8183
Greedy MCTS, 238, 14, 14, ScreenSize, 100, 0, 0, 909, 0.7914
Greedy MCTS, 239, 16, 16, TVDigital, 100, 0, 0, 1010, 0.8787
Greedy MCTS, 240, 15, 15, GPS, 100, 0, 0, 1111, 0.8407
Greedy MCTS, 241, 14, 14, Screen2, 100, 0, 0, 1212, 0.8442
Greedy MCTS, 242, 11, 11, CallManager, 100, 0, 0, 1313, 0.8345
Greedy MCTS, 243, 10, 10, Calendar, 100, 0, 0, 1414, 0.8021
Greedy MCTS, 244, 9, 9, MediaManagement, 100, 0, 0, 1515, 0.8509
Greedy MCTS, 245, 11, 11, English, 100, 0, 0, 1616, 0.739
Greedy MCTS, 246, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9863
Greedy MCTS, 247, 14, 14, MediaSelection, 100, 0, 0, 202, 0.9652
Greedy MCTS, 248, 16, 16, OS, 100, 0, 0, 303, 0.9227
Greedy MCTS, 249, 19, 19, Calendar, 100, 0, 0, 404, 0.9712
Greedy MCTS, 250, 18, 18, ScreenSize, 100, 0, 0, 505, 0.9096
Greedy MCTS, 251, 20, 20, CallManager, 100, 0, 0, 606, 0.9233
Greedy MCTS, 252, 19, 19, Androide, 100, 0, 0, 707, 0.8273
Greedy MCTS, 253, 15, 15, Music, 100, 0, 0, 808, 0.8229
Greedy MCTS, 254, 15, 15, Video, 100, 0, 0, 909, 0.8146
Greedy MCTS, 255, 14, 14, Language, 100, 0, 0, 1010, 0.8326
Greedy MCTS, 256, 16, 16, MusicPlayer, 100, 0, 0, 1111, 0.7851
Greedy MCTS, 257, 15, 15, Radio, 100, 0, 0, 1212, 0.7854
Greedy MCTS, 258, 14, 14, Photo, 100, 0, 0, 1313, 0.8522
Greedy MCTS, 259, 13, 13, Screen3, 100, 0, 0, 1414, 0.8756
Greedy MCTS, 260, 10, 10, TVDigital, 100, 0, 0, 1515, 0.8953
Greedy MCTS, 261, 9, 9, Spanish, 100, 0, 0, 1616, 0.9208
Greedy MCTS, 262, 8, 8, Speakerphone, 100, 0, 0, 1717, 0.8553
Greedy MCTS, 263, 7, 7, MediaManagement, 100, 0, 0, 1818, 0.7581
Greedy MCTS, 264, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9705
Greedy MCTS, 265, 14, 14, Language, 100, 0, 0, 202, 0.9342
Greedy MCTS, 266, 16, 16, Speakerphone, 100, 0, 0, 303, 0.9387
Greedy MCTS, 267, 15, 15, ResolutionCamera, 100, 0, 0, 404, 0.9686
Greedy MCTS, 268, 16, 16, Radio, 100, 0, 0, 505, 0.9062
Greedy MCTS, 269, 15, 15, GPS, 100, 0, 0, 606, 0.9014
Greedy MCTS, 270, 14, 14, Resolution8MP, 100, 0, 0, 707, 0.8414
Greedy MCTS, 271, 12, 12, ScreenSize, 100, 0, 0, 808, 0.846
Greedy MCTS, 272, 14, 14, MediaSelection, 100, 0, 0, 909, 0.8445
Greedy MCTS, 273, 16, 16, Video, 100, 0, 0, 1010, 0.9085
Greedy MCTS, 274, 15, 15, OS, 100, 0, 0, 1111, 0.7876
Greedy MCTS, 275, 18, 18, Calendar, 100, 0, 0, 1212, 0.7265
Greedy MCTS, 276, 17, 17, Androide, 100, 0, 0, 1313, 0.7476
Greedy MCTS, 277, 13, 13, CallManager, 100, 0, 0, 1414, 0.7956
Greedy MCTS, 278, 12, 12, Photo, 100, 0, 0, 1515, 0.8556
Greedy MCTS, 279, 11, 11, Spanish, 100, 0, 0, 1616, 0.7708
Greedy MCTS, 280, 10, 10, Screen2, 100, 0, 0, 1717, 0.7281
Greedy MCTS, 281, 7, 7, Portuguese, 100, 0, 0, 1818, 0.7919
Greedy MCTS, 282, 6, 6, TVDigital, 100, 0, 0, 1919, 0.7879
Greedy MCTS, 283, 5, 5, Connectivity, 100, 0, 0, 2020, 0.7586
Greedy MCTS, 284, 6, 6, WiFi, 100, 0, 0, 2121, 0.7219
Greedy MCTS, 285, 8, 8, GoogleMaps, 100, 0, 0, 2222, 0.7642
Greedy MCTS, 286, 7, 7, MediaManagement, 100, 0, 0, 2323, 0.7925
Greedy MCTS, 287, 1, 1, MobileMedia2, 100, 0, 0, 101, 1.0419
Greedy MCTS, 288, 14, 14, MediaSelection, 100, 0, 0, 202, 0.9964
Greedy MCTS, 289, 16, 16, Connectivity, 100, 0, 0, 303, 0.97
Greedy MCTS, 290, 17, 17, ScreenSize, 100, 0, 0, 404, 0.9318
Greedy MCTS, 291, 19, 19, Video, 100, 0, 0, 505, 0.9804
Greedy MCTS, 292, 18, 18, Speakerphone, 100, 0, 0, 606, 1.0103
Greedy MCTS, 293, 17, 17, OS, 100, 0, 0, 707, 0.9489
Greedy MCTS, 294, 20, 20, Language, 100, 0, 0, 808, 0.8875
Greedy MCTS, 295, 22, 22, CallManager, 100, 0, 0, 909, 0.8644
Greedy MCTS, 296, 21, 21, Radio, 100, 0, 0, 1010, 0.7671
Greedy MCTS, 297, 20, 20, Bluetooth, 100, 0, 0, 1111, 0.7473
Greedy MCTS, 298, 19, 19, Calendar, 100, 0, 0, 1212, 0.7938
