Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 176, 9, 9, Language, 100, 0, 0, 202, 0.5745
UCT MCTS, 177, 10, 10, GUI, 100, 0, 0, 303, 0.5417
UCT MCTS, 178, 11, 11, Soundeffekt, 100, 0, 0, 404, 0.525
UCT MCTS, 179, 12, 12, AI, 100, 0, 0, 505, 0.5069
UCT MCTS, 180, 13, 13, Platform, 100, 0, 0, 606, 0.502
UCT MCTS, 181, 14, 14, Map, 100, 0, 0, 707, 0.5473
UCT MCTS, 182, 16, 16, Tanks, 100, 0, 0, 808, 0.5735
UCT MCTS, 183, 18, 18, EN, 100, 0, 0, 909, 0.5837
UCT MCTS, 184, 16, 16, Sound_fuer_pc, 100, 0, 0, 1010, 0.5713
UCT MCTS, 185, 14, 14, PC, 100, 0, 0, 1111, 0.5428
UCT MCTS, 186, 12, 12, M_600, 100, 0, 0, 1212, 0.525
UCT MCTS, 187, 9, 9, Hard, 100, 0, 0, 1313, 0.5129
UCT MCTS, 188, 7, 7, Germany_Leopard, 100, 0, 0, 1414, 0.4913
UCT MCTS, 189, 1, 1, TankWar, 100, 0, 0, 101, 0.6045
UCT MCTS, 190, 9, 9, Tanks, 100, 0, 0, 202, 0.5972
UCT MCTS, 191, 11, 11, explodieren, 100, 0, 0, 303, 0.6063
UCT MCTS, 192, 10, 10, AI, 100, 0, 0, 404, 0.5853
UCT MCTS, 193, 11, 11, Language, 100, 0, 0, 505, 0.5141
UCT MCTS, 194, 12, 12, Easy, 100, 0, 0, 606, 0.4824
UCT MCTS, 195, 10, 10, DE, 100, 0, 0, 707, 0.5169
UCT MCTS, 196, 8, 8, Platform, 100, 0, 0, 808, 0.5472
UCT MCTS, 197, 9, 9, Handy, 100, 0, 0, 909, 0.5312
UCT MCTS, 198, 7, 7, GUI, 100, 0, 0, 1010, 0.5654
UCT MCTS, 199, 8, 8, USA_M1Abrams, 100, 0, 0, 1111, 0.5419
UCT MCTS, 200, 7, 7, Map, 100, 0, 0, 1212, 0.5241
UCT MCTS, 201, 9, 9, M_240, 100, 0, 0, 1313, 0.5018
UCT MCTS, 202, 1, 1, TankWar, 100, 0, 0, 101, 0.6201
UCT MCTS, 203, 9, 9, GUI, 100, 0, 0, 202, 0.5763
UCT MCTS, 204, 10, 10, Map, 100, 0, 0, 303, 0.5012
UCT MCTS, 205, 12, 12, Language, 100, 0, 0, 404, 0.4937
UCT MCTS, 206, 13, 13, AI, 100, 0, 0, 505, 0.443
UCT MCTS, 207, 14, 14, Platform, 100, 0, 0, 606, 0.4963
UCT MCTS, 208, 15, 15, PC, 100, 0, 0, 707, 0.5239
UCT MCTS, 209, 13, 13, Hard, 100, 0, 0, 808, 0.535
UCT MCTS, 210, 11, 11, Tanks, 100, 0, 0, 909, 0.5422
UCT MCTS, 211, 13, 13, explodieren, 100, 0, 0, 1010, 0.5295
UCT MCTS, 212, 12, 12, M_780, 100, 0, 0, 1111, 0.5251
UCT MCTS, 213, 9, 9, EN, 100, 0, 0, 1212, 0.5065
UCT MCTS, 214, 7, 7, China_Type99, 100, 0, 0, 1313, 0.4807
UCT MCTS, 215, 1, 1, TankWar, 100, 0, 0, 101, 0.6092
UCT MCTS, 216, 9, 9, explodieren, 100, 0, 0, 202, 0.5887
UCT MCTS, 217, 8, 8, Language, 100, 0, 0, 303, 0.5926
UCT MCTS, 218, 9, 9, AI, 100, 0, 0, 404, 0.5621
UCT MCTS, 219, 10, 10, DE, 100, 0, 0, 505, 0.4763
UCT MCTS, 220, 8, 8, Tanks, 100, 0, 0, 606, 0.4682
UCT MCTS, 221, 10, 10, Platform, 100, 0, 0, 707, 0.5389
UCT MCTS, 222, 11, 11, GUI, 100, 0, 0, 808, 0.4771
UCT MCTS, 223, 12, 12, Map, 100, 0, 0, 909, 0.5142
UCT MCTS, 224, 14, 14, Easy, 100, 0, 0, 1010, 0.5206
UCT MCTS, 225, 12, 12, PC, 100, 0, 0, 1111, 0.4646
UCT MCTS, 226, 10, 10, China_Type99, 100, 0, 0, 1212, 0.4225
UCT MCTS, 227, 9, 9, M_240, 100, 0, 0, 1313, 0.399
UCT MCTS, 228, 1, 1, TankWar, 100, 0, 0, 101, 0.6
UCT MCTS, 229, 9, 9, Language, 100, 0, 0, 202, 0.5805
UCT MCTS, 230, 10, 10, AI, 100, 0, 0, 303, 0.5941
UCT MCTS, 231, 11, 11, Hard, 100, 0, 0, 404, 0.5936
UCT MCTS, 232, 9, 9, Platform, 100, 0, 0, 505, 0.5209
UCT MCTS, 233, 10, 10, DE, 100, 0, 0, 606, 0.4612
UCT MCTS, 234, 8, 8, Handy, 100, 0, 0, 707, 0.5008
UCT MCTS, 235, 6, 6, GUI, 100, 0, 0, 808, 0.5196
UCT MCTS, 236, 7, 7, explodieren, 100, 0, 0, 909, 0.5284
UCT MCTS, 237, 6, 6, Map, 100, 0, 0, 1010, 0.5394
UCT MCTS, 238, 8, 8, Tanks, 100, 0, 0, 1111, 0.5319
UCT MCTS, 239, 10, 10, M_240, 100, 0, 0, 1212, 0.4553
UCT MCTS, 240, 7, 7, USA_M1Abrams, 100, 0, 0, 1313, 0.4641
UCT MCTS, 241, 1, 1, TankWar, 100, 0, 0, 101, 0.621
UCT MCTS, 242, 9, 9, AI, 100, 0, 0, 202, 0.6117
UCT MCTS, 243, 10, 10, Platform, 100, 0, 0, 303, 0.5662
UCT MCTS, 244, 11, 11, Easy, 100, 0, 0, 404, 0.5544
UCT MCTS, 245, 9, 9, Language, 100, 0, 0, 505, 0.4795
UCT MCTS, 246, 10, 10, Tanks, 100, 0, 0, 606, 0.4445
UCT MCTS, 247, 12, 12, PC, 100, 0, 0, 707, 0.4852
UCT MCTS, 248, 10, 10, GUI, 100, 0, 0, 808, 0.474
UCT MCTS, 249, 11, 11, Germany_Leopard, 100, 0, 0, 909, 0.5084
UCT MCTS, 250, 10, 10, Map, 100, 0, 0, 1010, 0.4942
UCT MCTS, 251, 12, 12, EN, 100, 0, 0, 1111, 0.4548
UCT MCTS, 252, 10, 10, M_240, 100, 0, 0, 1212, 0.4515
UCT MCTS, 253, 1, 1, TankWar, 100, 0, 0, 101, 0.6196
UCT MCTS, 254, 9, 9, GUI, 100, 0, 0, 202, 0.6202
UCT MCTS, 255, 10, 10, AI, 100, 0, 0, 303, 0.6062
UCT MCTS, 256, 11, 11, Soundeffekt, 100, 0, 0, 404, 0.5659
UCT MCTS, 257, 12, 12, Hard, 100, 0, 0, 505, 0.4827
UCT MCTS, 258, 10, 10, Map, 100, 0, 0, 606, 0.4908
UCT MCTS, 259, 12, 12, Language, 100, 0, 0, 707, 0.5304
UCT MCTS, 260, 13, 13, Platform, 100, 0, 0, 808, 0.5381
UCT MCTS, 261, 14, 14, Handy, 100, 0, 0, 909, 0.546
UCT MCTS, 262, 12, 12, Tanks, 100, 0, 0, 1010, 0.5487
UCT MCTS, 263, 14, 14, EN, 100, 0, 0, 1111, 0.5379
UCT MCTS, 264, 12, 12, Sound_fuer_Handy, 100, 0, 0, 1212, 0.5391
UCT MCTS, 265, 10, 10, Germany_Leopard, 100, 0, 0, 1313, 0.5075
UCT MCTS, 266, 9, 9, M_780, 100, 0, 0, 1414, 0.4749
UCT MCTS, 267, 1, 1, TankWar, 100, 0, 0, 101, 0.6004
